,PART I,,,,,,,,,,PART II,,,,,,,,,,,
5b8eea96-89ed-4900-8ff7-ad4925e8d91c,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Access aircraft and perform shutdown/rescue procedures IAW NAVAIR 80R-14-1,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
ef33470e-018b-4ca6-92f1-2c6a3a72ed52,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Operate aircraft seat restraint equipment IAW NAVAIR 80R-14-1,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
69a78489-0ee9-49df-b8d4-70abbb2ea340,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Rescue personnel from a helicopter IAW NAVAIR 80R-14/80R-14-1,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
98277c41-027b-4083-a905-4747c76163db,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Activate and use an AFFF hose reel/in-line eductor IAW NAVAIR 80R-14/NSTM 555,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
52fc7118-7c48-427f-bd92-066603c39aa2,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Respond to aircraft fire,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
00b387f9-726e-435c-909e-ddee28c82755,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Respond to aircraft crash,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
843bb7fd-2b6a-4884-837c-286598fd0530,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Respond to reflash,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
987a0e4f-d342-4539-a57a-932faec5f208,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Respond to aircraft suspended over the side,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
eae8b11a-fbaf-4e6b-9d65-0a5b61498f07,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Respond to ordnance on aircraft/deck,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
455524e4-2e0f-4363-9bd2-4db144986008,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Respond to fuel spill,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
fb7905b5-7916-4422-9b45-56d8cb038b13,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Respond to jammed door/canopy on aircraft,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
aadc373e-de34-4ee9-889b-0727e14ef6b7,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Respond to thermal runaway,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
c43aa3e0-9a2d-46e1-90e6-f8d87c8142c2,ALL,E4,A,Crash and Salvage Hot Suitman,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (315 - Crash and Salvage Hot Suitman)",3/2/2018,300 Series PQS Watch Station,Respond to jettisoned auxiliary tank,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
c81d5f1b-50b9-4438-a980-b6c2ef704ec7,ALL,E4,A,Crash and Salvage Scene Leader,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (316 - Crash and Salvage Scene Leader)",3/2/2018,300 Series PQS Watch Station,Supervise prepositioning and inspection of crash and salvage equipment IAW NAVAIR 80R-14,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
523779d0-74a0-4e0d-bc9f-d8dae603d8ec,ALL,E4,A,Crash and Salvage Scene Leader,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (316 - Crash and Salvage Scene Leader)",3/2/2018,300 Series PQS Watch Station,Establish communications IAW NAVAIR 80R-14,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
b96f2f02-5857-450c-9ba8-c4f0b0fd306f,ALL,E4,A,Crash and Salvage Scene Leader,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (316 - Crash and Salvage Scene Leader)",3/2/2018,300 Series PQS Watch Station,Direct activities of a Crash and Salvage Fire Team IAW NAVAIR 80R-14,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
386b3242-de9a-48aa-bd21-07683b43b62d,ALL,E4,A,Crash and Salvage Scene Leader,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (316 - Crash and Salvage Scene Leader)",3/2/2018,300 Series PQS Watch Station,Direct activities of a Rescue Team IAW NAVAIR 80R-14,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
1e96ae67-128b-4be4-908a-132cba1de1e2,ALL,E4,A,Crash and Salvage Scene Leader,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (316 - Crash and Salvage Scene Leader)",3/2/2018,300 Series PQS Watch Station,Direct the jettisoning of an aircraft IAW NAVAIR 80R-14,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
9389ad6d-5ccf-4564-b121-72a018816b15,ALL,E4,A,Crash and Salvage Scene Leader,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (316 - Crash and Salvage Scene Leader)",3/2/2018,300 Series PQS Watch Station,Respond to loss of AFFF,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
bd066ac5-148c-47f2-893c-28d185209d33,ALL,E4,A,Crash and Salvage Scene Leader,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (316 - Crash and Salvage Scene Leader)",3/2/2018,300 Series PQS Watch Station,Respond to loss of firefighting capabilities,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
4b349b3b-7564-4d6f-be1d-c75ab92e1217,ALL,E4,A,Crash and Salvage Scene Leader,Damage Control,"NAVEDTRA 43119-M, Damage Control (DC) (316 - Crash and Salvage Scene Leader)",3/2/2018,300 Series PQS Watch Station,Respond to loss of firemain,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
41596555-ec81-4dbc-8fde-300771f745f3,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Close an existing deferred MA/Work Candidate/Work Notification,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
ed3032b2-080d-497d-988f-4d2068f79022,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Identify HAZMAT and demonstrate proper personal protective/equipment/ handling/disposal procedures,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
2a3c0e30-511f-4ff8-9e2a-aaf8d8740648,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Identify the SPIN and SCAT Code of TMDE item in MRC Test equipment section,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
20052a96-6230-4f5e-9c30-32666abee13c,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Identify the tool /parts/material/test equipment items from the MRC using the SPMIG and/or SPETERL,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
6d684d1a-4c5d-4740-aeb2-b5d0fce5ca54,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Log on/off to automated MDS/SKED/Afloat Toolbox for Maintenance (ATM)/Tag-out,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
fea06630-6929-4500-b40a-de9b29a8877e,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Modify/edit an existing deferred MA/Work Candidate/Work Notification,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
2ee8e00b-4371-4507-a4fe-07bb2a968567,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Perform Division Officer monitored maintenance under instruction (UI) using MRC,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
93c947e8-52a8-4eff-9934-40977795afe8,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Perform electrical isolation maintenance utilizing tag-out/lock-out procedures ,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
73b2fd7e-2d92-4c94-acee-5ce40bedcbc1,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Perform equipment validation under the direct supervision of the WCS,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
fa82f12c-156a-47e3-bf7b-9f1a8bbcb494,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Perform Leading Chief Petty Officer monitored maintenance under instruction (UI) using MRC,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
b945f664-dc93-4efb-8669-72cf25d0d8df,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Perform Leading Petty Officer monitored maintenance under instruction (UI) using MRC,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
cfa0c4ee-5368-4659-bced-53e9beccff04,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Perform mechanical maintenance utilizing tag-out/lock-out procedures,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
acb29c76-8b1c-40df-bfce-7fbbd582ab2a,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Perform Work Center Supervisor monitored maintenance under instruction (UI) using MRC,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
7829498f-8534-45cd-9c26-85b8caab5004,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Replace missing/mutilated MRC and LGL/EGL’s,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
94d4d01f-9e34-4702-b51c-3efb1be54d70,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Report accomplished/non-accomplished preventive maintenance requirement to Work Center(s) including non-PMS related discrepancies noted,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
5ac0d9f6-e2c5-4aca-8672-121f4e04bda1,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Review PMS schedules for individual maintenance assignments,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
963dbc48-2a8a-486b-a214-f381bda28c37,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Submit a completed MA/Work Candidate/Work Notification,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
fdfa676d-d80f-446c-8e3b-1974364cf77c,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Submit a deferred MA/Work Candidate/Work Notification,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
0195cb46-05b4-4703-a456-23f225e5cb27,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Submit a Supplemental Form (OPNAV 4790/2L),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
d0dae3ac-9dc0-4658-8832-c7b7bce8ed16,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Submit automated PMS FBRs using FBR Wizard,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
d6b78956-1f42-46bb-87b2-8f49160fc4f8,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Submit automated PMS FBRs using Schedule Display,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
15c84c29-f614-4173-b68e-bf8b72f09586,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Submit automated PMS FBRs using SKED FBR Manager,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
bc298434-1195-49b5-9d83-cf85b5931b24,ALL,E1,A,Maintenance Person,Maintenance,NAVEDTRA 43241-P (3-M) (301 - Maintenance Person),8/16/2019,300 Series PQS Watch Station,Validate the MRC is the most current version,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
d47d3743-b465-48a4-a3f7-1089411cc4de,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Determine the status of outstanding requisitions utilizing the MILSTRIP/MILSTRAP Desk Top Guide,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
414f1da2-d3d1-474a-8f7f-4c753e4dd979,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Document material receipts,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
2fbf1eb6-805b-47dc-9124-ab9ce4947044,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Explain receipt/issue/turn-in procedures for Classified Material,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
44cf285b-cff5-447f-a935-5c3c83515614,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Explain receipt/issue/turn-in procedures for Depot Level Repairable (DLR),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
5f5fe032-f08b-49a6-af63-fc7b40617176,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Explain receipt/issue/turn-in procedures for Maintenance Assist Modules (MAMs),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
635f266f-900d-4147-b409-530410740eb4,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Explain the Internal Material Obligation Validation (MOV) Process,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
8a5b2894-2b5e-4c84-954e-984b5a9be30c,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Fill out a Supply Discrepancy Report(SF364),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
f72f1a63-153c-447b-b0c1-419555063b00,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Fill out an Allowance Change Request (NAVSUP1220-2),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
c5f033eb-32b3-499e-8cf4-4a648214b1cc,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Fill out the Fleet COSAL Feed Back Report (FCFBR),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
ea5a8165-cb46-4ca6-9480-d08b8300987b,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Fill out the Standard line item requisition document (DD form 1348-1A),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
872cc95b-0052-4310-a979-e089cd7aff27,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,"Fill out the Survey Report, Financial Liability Investigation of Property Loss (DD Form 200)",All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
1b5c1caa-4acb-45d0-800b-f4b7c2d7d4cf,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Maintain work center RPPO log,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
909964b0-7b40-4aa7-a430-c258ea2d520b,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Order non-maintenance related items,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
4c763ed8-aa37-4c04-ad1a-f1e0510ed944,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Order part listed in COSAL,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
cb470090-4a48-4ae5-95f5-49a336b419d2,ALL,E4,A,Repair Parts/Supply Petty Officer,Maintenance,NAVEDTRA 43241-P (3-M) (302 - Repair Parts/Supply Petty Officer),8/16/2019,300 Series PQS Watch Station,Order parts not listed in COSAL,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
